Plant url,Common name,Common Name - MBG,Botanical name,Botanical Name - MBG,Type,Family,Native range,Zone,Zone low,Zone high,Height,Height low,Height high,Unit,Spread,Spread low,Spread high,Unit,Bloom Time,Bloom Description,Sun,Water,Maintenance,Suggested Use,Flower,Attracts,Fruit,Leaf,Other,Tolerate,Culture,Noteworthy characteristics,Problems,Garden uses,Hummingbirds,Butterflies,Birds,Erosion,Rabbit,Black Walnut,Drought,Clay Soil,Deer,Dry Soil,Shallow-Rocky Soil,Heavy Shade,Wet Soil,Air Pollution
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=279967&isprofile=1&basic=Mountain+Laurel,Mountain Laurel, mountain laurel ,Kalmia Latifolia,Kalmia latifolia , Broadleaf evergreen, Ericaceae, Eastern United States, 4 to 9, 4 , 9, 5.00 to 15.00 feet, 5.00 ,15.00,feet, 5.00 to 15.00 feet, 5.00 ,15.00,feet, May, Rose to white with purple markings, Part shade, Medium, Medium,, Showy,,,,," Rabbit, Deer","
Culture
Best grown in cool, moist, rich, acidic, humusy, well-drained soils in part shade.  Mulch to retain moisture and keep root zones cool.  Plants tolerate a wide range of light conditions (full sun to full shade), but are best in part shade (morning sun with early to mid-afternoon shade) in the St. Louis climate.  Raised plantings should be considered in order to promote better drainage.  Plants do not grow well in heavy clay soils.  Remove spent flower clusters immediately after bloom.  Prune lightly after bloom to promote bushy growth.
","
Noteworthy Characteristics
Kalmia latifolia, commonly called mountain laurel, is a gnarled, multi-stemmed, broadleaf evergreen shrub or small tree that is native to Eastern North America (New England south to the southern Indiana, Louisiana and the Florida panhandle) where it is found in a variety of habitats including open rocky or sandy woods, cool meadows, balds, mountain slopes and woodland margins.  It is noted for its excellent spring flowers and quality year round foliage.  It typically grows as a dense rounded shrub to 5-15’ tall, opening up and developing gnarly branches with age.  Notwithstanding its usual shrub habit, mountain laurel will rarely grow as a small tree (particularly on slopes in the Appalachian Mountains) to as much as 30’ tall.  Flowers appear in terminal clusters (corymbs to 6” across), typically covering the shrub in late May-June for several weeks with an often exceptional bloom.  Each flower (to 1” across) is cup shaped with five sides and ranges in color from rose to white with purple markings inside.  If not deadheaded, flowers give way to non-showy brown fruits (3/16” dehiscent capsules) that persist into winter.   Elliptic, alternate, leathery, glossy evergreen leaves (to 5” long) are dark green above and yellow green beneath and reminiscent to the leaves of rhododendrons.  All parts of this plant are toxic if ingested. Kalmia latifolia is the state flower of Connecticut.  

Mountain laurel has acquired a number of different common names over time including ivy bush, spoonwood, calico bush and American laurel.  Linnaeus named the genus herein after Swedish botanist Peter Kalm (1716-1779) who explored plant life in parts of eastern North America from 1747 to 1751.Genus name honors Pehr Kalm (1715-1779), Finnish pupil of Linnaeus, who was sent by the Swedish government in 1748 to report on the natural resources of North America.Specific epithet means broad-leaved.
","
Problems
Susceptible to leaf spots and blights. Also susceptible to borers, scale, white fly and lace bugs.
","
Garden Uses
Superior flowering shrub for groups or massing in shrub borders, cottage gardens, woodland areas or wild/naturalized areas.  Hedge.  Foundations.  Compliments rhododendrons and azaleas.
",0,0,0,0,1,0,0,0,1,0,0,0,0,0
Not found,Black Coral Pea,0,Kennedia Nigricans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=299092&isprofile=1&basic=Red+Hot+Poker,Red Hot Poker, red hot poker ,Kniphofia Uvaria,Kniphofia caulescens , Herbaceous perennial, Asphodelaceae, Southern Africa, 6 to 8, 6 , 8, 2.00 to 4.00 feet, 2.00 ,4.00,feet, 1.00 to 2.00 feet, 1.00 ,2.00,feet, July to August, Coral red to yellow, Full sun, Medium, Medium, Naturalize, Showy," Hummingbirds, Butterflies",,,," Rabbit, Deer, Drought","
Culture
Grow in average, medium moisture, well-drained soils in full sun.  Performs best in humusy, compost-enriched soils in alpine areas to 7,000’ in elevation.  Tolerant of drought, but prefers even moisture in the summer growing season.  Intolerant of wet, heavy soils, particularly in winter.  Locate in areas protected from strong wind.  Promptly remove spent flower spikes to encourage additional bloom and to maintain the integrity of the planting.  Winter hardy to USDA Zones 6-8 (possibly Zone 5).  Foliage remains evergreen in frost-free climates, but will show significant damage in colder winters.  Crowns benefit from a protective mulch in winter in USDA Zones 5 and 6.  Tie leaves together in late fall to form a canopy over the crown in order to prevent water from settling in the crown and freezing.  Cut back foliage to 3” in early spring in anticipation of the new growing season.  Established clumps are best left undisturbed.  Plants may be grown from seed and will self seed in the landscape to form colonies.
","
Noteworthy Characteristics
Kniphofia caulescens, commonly known as red-hot poker or torch lily, is an upright, clump-forming, rhizomatous, evergreen perennial that is native to grassy slopes, often in marshy sites and seepage areas, in the Drakesberg Mountains of South Africa and Lesotho (landlocked country encircled by South Africa) at elevations above 3,000’ where it is often found growing in huge colonies.  

From an 18-24” tall basal tuft of coarse, narrow, linear, sword-shaped, evergreen to semi-evergreen, bluish-green leaves (to 3' long and 1"" wide) rise one or more thick, leafless flower scapes (no support needed) which soar well above the foliage clump to 3-4' tall.  Each scape is topped with a dense, showy, bottlebrush-like spike (scapose terminal raceme to 6-10"" long) of drooping, short-stalked, tubular flowers which bloom in summer (July-August).  Buds and emerging flowers are coral red but mature to yellow (bottom to top), giving each spike a two-toned appearance.  Flowers bloom in summer (July-August).  Common names refer to the purported resemblance of each flower spike to a red hot poker or torch.Genus name honors Johann Hieronymus Kniphof (1704-1763) German physician and botanist.Specific epithet comes from the Latin words caulos meaning having a well-developed stem and -escent meaning like.
","
Problems
No significant insect or disease problems.  Watch for root rot in poorly-drained soils.  Thrips may appear in some areas.
","
Garden Uses
Specimen or small groups in the perennial border.  Mass in large landscape areas.  Alpine gardens.  Foliage clumps are ornamentally attractive when not in flower.
",1,1,0,0,1,0,1,0,1,0,0,0,0,0
Not found,Golden Raintree,0,Koelreuteria Paniculata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Ornamental Lettuce,0,Lactuca Sativa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Queen's Crape Myrtle,0,Lagerstroemia Speciosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=263871&isprofile=1&basic=Yellow+Archangel,Yellow Archangel, yellow archangel ,Lamiastrum Galeobdolon,Lamium galeobdolon , Herbaceous perennial, Lamiaceae," Europe, western Asia", 4 to 9, 4 , 9, 1.00 to 2.00 feet, 1.00 ,2.00,feet, 1.00 to 2.00 feet, 1.00 ,2.00,feet, June," Yellow, flecked brown", Part shade to full shade, Dry to medium, Low, Ground Cover, Showy,,, Colorful,," Deer, Drought, Heavy Shade, Erosion, Dry Soil, Shallow-Rocky Soil, Air Pollution","
Culture
Easily grown in average, dry to medium moisture, well-drained soils in part shade to full shade.  Best in medium moisture soils in part shade.  Once established, it tolerates drought.  Spreads by stem fragments, rooting at the nodes, creeping stems, and seed.  It can be somewhat invasive in optimum growing conditions.  Propagate by division or stem cuttings.  Will self-seed in the garden, but cultivars may not come true to form.  If plants become leggy, shear back to 4-6” or to new fresh basal leaves in order to shape plants and to promote new foliage growth.
","
Noteworthy Characteristics
Lamium galeobdolon, commonly known as yellow archangel or golden dead-nettle, is a stoloniferous spreading perennial of the mint family (opposite leaves and square stems) that typically grows to 9-15” tall but spreads by stem fragments, rooting at the nodes, and spreads to 18” wide or more.  It is native to shaded woodlands, copses and thickets throughout much of Europe and western Asia.  It has been introduced into parts of the U.S., often escaping into the wild where it persists and spreads as a weed, typically outcompeting native plants.  It has been declared a non-regulated Class B noxious weed in parts of the State of Washington where it cannot now be legally sold.  

Yellow archangel forms a loose mat of foliage which spreads indefinitely.  Small, tubular, two-lipped, asymmetrical, yellow flowers (each to 3/4” long) bloom in 2-10 flowered verticillasters on short axillary stalks in late spring (April-June).  Each flower has some reddish-brown markings on the lower lip.  This plant trails along the ground by creeping runners (stolons) as a ground cover, but will climb in an almost vine-like manner over low growing vegetation and tree stumps, typically rooting in the ground at the nodes when they come in contact with the soil.  Sprawling to erect stems are clad with toothed, ovate to rounded, cordate-based, medium to dark green leaves (1-3” long) with pointed tips.  Leaves are aromatic when crushed.  Leaves are sometimes variegated with silver-gray markings.  Leaves are semi-evergreen in warm winter climates, but deciduous in the colder parts of the growing range.

Lamiastrum galeobdolon is a former name currently considered to be a synonym.Genus name comes from the Greek laimos or lamos meaning throat in reference to the throat-like appearance of the corolla.Specific epithet has several possible origins.  It may come from the Latin words galeo meaning to cover with a helmet and dolon meaning a fly’s sting.  On the other hand, it may come from the Greek words gale meaning weasel and bdolos meaning fetid smell (weasel-snout is a sometimes used common name for this plant).Archangel is the primary common name for this plant in reference to the wing-like shape of the leaves.
","
Problems
No serious insect or disease problems.  Slugs and snails are occasional visitors.  Leaf  blight.  Mites.  Can spread invasively.
","
Garden Uses
Vigorous ground cover that is best for dry shady areas.  Excellent cover for hillsides, slopes, or large open areas.  Grows well in shady woodland borders.  Perhaps too aggressive for inclusion in borders or formal garden areas.
",0,0,0,1,0,0,1,0,1,1,1,1,0,1
Not found,Spotted Dead Nettle,0,Lamium Maculatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=287465&isprofile=1&basic=Trailing+Lantana,Trailing Lantana, trailing lantana ,Lantana Montevidensis,Lantana montevidensis , Broadleaf evergreen, Verbenaceae, Tropical South America, 8 to 10, 8 , 10, 1.00 to 1.50 feet, 1.00 ,1.50,feet, 3.00 to 5.00 feet, 3.00 ,5.00,feet, June to frost, lilac to purple-pink with yellow throat, Full sun, Medium, Low, Annual, Showy, Butterflies,, Fragrant,,,"
Culture
Winter hardy to USDA Zones 8-10 where plants will thrive outdoors as sprawling, low-growing shrubs featuring continuous bloom throughout the year. Plants are easily grown in average, medium moisture, well-drained soils in full sun. Plants tolerate part shade, but best flowering is in full sun. Plants thrive in lean, sandy, slightly-dry soils. In St. Louis, plants must be grown as annuals or in containers that may be overwintered indoors in bright, cool locations. Another option is to take cuttings in late summer from favorite plants for overwintering. Many gardeners elect to purchase new plants each spring in 6-packs rather than trying to overwinter plants or cuttings from the previous year. Container plants are less tolerant of dry soils than plants grown in the ground, and accordingly should be watered regularly and never allowed to dry out.
","
Noteworthy Characteristics
Lantana montevidensis, commonly called trailing lantana or weeping lantana, is native to tropical areas of South America. In frost free areas, it grows as a low, trailing, woody shrub to only 12-20"" tall, but spreads by vine-like stems to 5' wide or more. It is typically grown as a dense ground cover. It features hairy, opposite, coarsely-toothed, ovate, dark green leaves (unpleasant aroma when bruised). Leaves can be a skin irritant. Clusters (to 1 1/2"" across) of tiny lilac to purplish-pink flowers with yellow throats bloom profusely throughout the year in frost free areas. Flowers are attractive to bees and butterflies. In St. Louis, trailing lantana is grown as an annual, with flowers blooming from spring to fall frost. Flowers are attractive to bees and butterflies. Trailing lantana has escaped gardens and naturalized in parts of the southern U.S. including Florida, the Gulf Coast and southern California. It can spread invasively in frost free areas, but appears to be somewhat less invasive than its close relative Lantana camara. Genus name comes from the Latin name for viburnum. This species was reportedly discovered in Montevideo, Uruguay, hence the specific epithet.Genus name comes from the Latin name for Viburnum transferred to this genus.Specific epithet means of Montevideo, Uruguay.
","
Problems
No serious insect or disease problems. Powdery mildew may occur, particularly if plants are grown in less than full sun locations. Leaf spot and stem rot may also occur. Watch for whiteflies and spider mites, particularly on overwintering plants.
","
Garden Uses
Flowering, shrubby, low-maintenance ground cover for frost-free areas. Good for erosion control on banks or hillsides. Where not winter hardy, it serves as an excellent annual for bedding or ground cover. Cascading stems make this a superior selection for hanging baskets, containers or growing along the tops of walls.
",0,1,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=284984&isprofile=1&basic=European+Larch,European Larch, European larch ,Larix Decidua,Larix decidua , Tree, Pinaceae, Central and Southern Europe, 2 to 6, 2 , 6, 60.00 to 100.00 feet, 60.00 ,100.00,feet, 20.00 to 30.00 feet, 20.00 ,30.00,feet, Non-flowering, Non-flowering, Full sun, Medium, Low,,, Birds,, Good Fall,, Deer,"
Culture
Best grown in moist, gravelly loams in full sun. Tolerant of light shade, but intolerant of full shade. Also intolerant of dry soils and city pollutants. Best performance is in temperature conditions that mirror its native habitat, namely, cool summers and cold winters. Often performs poorly in the hot and humid conditions of the St. Louis area.
","
Noteworthy Characteristics
Larix decidua, commonly called European or common larch, is a deciduous conifer although it looks like a needled evergreen in summer. It is a large tree that will grow to 60-100’ tall with a pyramidal shape, horizontal branching and drooping branchlets. Shape becomes broader and more irregular with age. It is perhaps best noted for its soft green foliage that turns golden yellow in fall before dropping. Needles (to 1.5” long) appear in tuft-like clusters. Erect reddish brown cones (to 1.25”) are covered with brown hairs. Bark on mature trees is scaly, furrowed and reddish-brown. This is an important timber tree in Europe. It is native to cool mountainous regions from the Alps to the Carpathians. Other deciduous conifers include dawn redwood (Metasequoia glyptostroboides), bald cypress (Taxodium distichum) and ginkgo (Ginkgo biloba).Genus name is the classical name for larch trees.Specific epithet means deciduous.
","
Problems
Potential insect pests include larch case-bearer, aphids, larch sawfly, tussock moth and Japanese beetle. Potential disease problems include needle cast, needle rust and canker.
","
Garden Uses
Common larch needs a large space in which to grow. It is commonly planted as an ornamental in the northern U. S. and Canada. It is not recommended for the St. Louis climate.
",0,0,1,0,0,0,0,0,1,0,0,0,0,0
