Botanical Name,Expected Common Name,Wikipedia Page link,Image urls
Campanula rapunculus,Campanula rapunculus,https://en.wikipedia.org/wiki/Campanula_rapunculus,https://upload.wikimedia.org/wikipedia/commons/8/82/Campanula_rapunculus_Closeup_SierraMadrona.jpg https://upload.wikimedia.org/wikipedia/commons/0/09/Campanula_rapunculus_W.jpg https://upload.wikimedia.org/wikipedia/commons/7/7d/Campanulaceae_-_Campanula_rapunculus-1.JPG https://upload.wikimedia.org/wikipedia/commons/f/f0/Campanulaceae_-_Campanula_rapunculus-3.JPG https://upload.wikimedia.org/wikipedia/commons/e/e8/Campanulaceae_-_Campanula_rapunculus-5.JPG https://upload.wikimedia.org/wikipedia/commons/f/f1/Campanulaceae_-_Campanula_rapunculus-6.JPG https://upload.wikimedia.org/wikipedia/commons/f/f9/Campanulaceae_-_Campanula_rapunculus.JPG https://upload.wikimedia.org/wikipedia/commons/e/e6/GlockenblumenBluete.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Campanula trachelium,Campanula trachelium,https://en.wikipedia.org/wiki/Campanula_trachelium,https://upload.wikimedia.org/wikipedia/commons/2/20/Campanula_trachelium.jpg https://upload.wikimedia.org/wikipedia/commons/3/37/Campanula_trachelium_Charmauvillers.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Capsicum chinense,Capsicum chinense,https://en.wikipedia.org/wiki/Capsicum_chinense,https://upload.wikimedia.org/wikipedia/commons/c/cd/Capsicum_chinense_flower_close-up.jpg https://upload.wikimedia.org/wikipedia/commons/d/da/Habanero_chile_-_fruits_%28aka%29.jpg https://upload.wikimedia.org/wikipedia/commons/8/86/Habanero_closeup_edit2.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/4/48/Folder_Hexagonal_Icon.svg
Cardamine concatenata,Cardamine concatenata,https://en.wikipedia.org/wiki/Cardamine_concatenata,https://upload.wikimedia.org/wikipedia/commons/c/c8/Alliaria_petiolata.jpeg https://upload.wikimedia.org/wikipedia/commons/4/4f/Cardamine_concatenata_Radnor_Lake.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Cardamine pratensis,Cardamine pratensis,https://en.wikipedia.org/wiki/Cardamine_pratensis,https://upload.wikimedia.org/wikipedia/commons/c/c3/Blume_in_Wildbad_07.jpg https://upload.wikimedia.org/wikipedia/commons/c/cf/Cardamine_pratensis.jpg https://upload.wikimedia.org/wikipedia/commons/1/18/Cardamine_pratensis_10.JPG https://upload.wikimedia.org/wikipedia/commons/4/4e/Cardamine_pratensis_2.JPG https://upload.wikimedia.org/wikipedia/commons/5/51/Cardamine_pratensis_%C5%99e%C5%99i%C5%A1nice_lu%C4%8Dn%C3%AD_1.jpg https://upload.wikimedia.org/wikipedia/commons/9/9c/Cardamine_pratensis_%C5%99e%C5%99i%C5%A1nice_lu%C4%8Dn%C3%AD_2.jpg https://upload.wikimedia.org/wikipedia/commons/8/89/Cuckoo_flower_Wiltshire.JPG https://upload.wikimedia.org/wikipedia/commons/6/60/Illustration_Cardamine_pratensis0.jpg https://upload.wikimedia.org/wikipedia/commons/1/19/Pinksterbloem.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carex alata,Carex alata,https://en.wikipedia.org/wiki/Carex_alata,https://upload.wikimedia.org/wikipedia/commons/a/a8/Carex_alata.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carex albicans,Carex albicans,https://en.wikipedia.org/wiki/Carex_albicans,https://upload.wikimedia.org/wikipedia/commons/f/f6/Carex_albicans.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carex annectens,Carex annectens,https://en.wikipedia.org/wiki/Carex_annectens,https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/archive/7/74/20120404173704%21Red_Pencil_Icon.png
Carex bicknellii,Carex bicknellii,https://en.wikipedia.org/wiki/Carex_bicknellii,https://upload.wikimedia.org/wikipedia/commons/f/fe/Bicknell%27s_Sedge_or_Copper-Shouldered_Oval_Sedge_%28Carex_bicknellii%29_at_Morton_Arboretum_in_Schulenberg_Prairie_-_Flickr_-_Jay_Sturner.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carex bromoides,Carex bromoides,https://en.wikipedia.org/wiki/Carex_bromoides,https://upload.wikimedia.org/wikipedia/commons/f/f0/Carex_bromoides.png https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carex bushii,Carex bushii,https://en.wikipedia.org/wiki/Carex_bushii,https://upload.wikimedia.org/wikipedia/commons/5/58/Carex_bushii.jpg
Carex cherokeensis,Carex cherokeensis,https://en.wikipedia.org/wiki/Carex_cherokeensis,https://upload.wikimedia.org/wikipedia/commons/9/9f/Carex_cherokeensis.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carex crinita,List of Carex species,https://en.wikipedia.org/wiki/List_of_Carex_species,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Carex cristatella,Carex cristatella,https://en.wikipedia.org/wiki/Carex_cristatella,https://upload.wikimedia.org/wikipedia/commons/2/26/Carex_cristatella.png https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carex crus-corvi,not found,not found,not found
Carex davisii,Carex davisii,https://en.wikipedia.org/wiki/Carex_davisii,https://upload.wikimedia.org/wikipedia/commons/f/f7/Carex_davisii.jpg https://upload.wikimedia.org/wikipedia/commons/6/60/Carex_davisii_BB-1913.png https://upload.wikimedia.org/wikipedia/commons/2/26/Carex_davisii_imported_from_iNaturalist_photo_20635226_on_5_July_2019.jpg https://upload.wikimedia.org/wikipedia/commons/9/94/Carex_davisii_imported_from_iNaturalist_photo_20635236_on_5_July_2019.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carex eburnea,Carex eburnea,https://en.wikipedia.org/wiki/Carex_eburnea,https://upload.wikimedia.org/wikipedia/commons/9/97/Carex_eburnea_36155470.jpg https://upload.wikimedia.org/wikipedia/commons/0/0a/Carex_eburnea_BB-1913.png https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg
Carex flacca,Carex flacca,https://en.wikipedia.org/wiki/Carex_flacca,https://upload.wikimedia.org/wikipedia/commons/5/51/Carex_flacca.jpeg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carex flaccosperma,List of Carex species,https://en.wikipedia.org/wiki/List_of_Carex_species,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Carex frankii,not found,not found,not found
Carex grayi,Carex grayi,https://en.wikipedia.org/wiki/Carex_grayi,https://upload.wikimedia.org/wikipedia/commons/6/6d/Carex_grayi1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carex haydenii,not found,not found,not found
Carex laxiculmis,List of Carex species,https://en.wikipedia.org/wiki/List_of_Carex_species,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Carex lurida,Carex lurida,https://en.wikipedia.org/wiki/Carex_lurida,https://upload.wikimedia.org/wikipedia/commons/a/a1/Carex_lurida_-_Shallow_sedge.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carex morrowii,List of Carex species,https://en.wikipedia.org/wiki/List_of_Carex_species,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Carex nigra,Carex nigra,https://en.wikipedia.org/wiki/Carex_nigra,https://upload.wikimedia.org/wikipedia/commons/d/d5/Carex_nigra.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Carex normalis,Carex normalis,https://en.wikipedia.org/wiki/Carex_normalis,https://upload.wikimedia.org/wikipedia/commons/3/3e/Carex_normalis_2.png https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carex praegracilis,Carex praegracilis,https://en.wikipedia.org/wiki/Carex_praegracilis,https://upload.wikimedia.org/wikipedia/commons/4/48/Carexpraegracilis1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carex squarrosa,List of Carex species,https://en.wikipedia.org/wiki/List_of_Carex_species,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Carex swanii,List of Carex species,https://en.wikipedia.org/wiki/List_of_Carex_species,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Carex vulpinoidea,Carex vulpinoidea,https://en.wikipedia.org/wiki/Carex_vulpinoidea,https://upload.wikimedia.org/wikipedia/commons/3/35/Carex_vulpinoidea_NRCS-3.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Carpinus betulus,Carpinus betulus,https://en.wikipedia.org/wiki/Carpinus_betulus,https://upload.wikimedia.org/wikipedia/commons/9/94/CarpinusBetulusBark.jpg https://upload.wikimedia.org/wikipedia/commons/7/7a/Carpinus_betulus_%27Fastigiata%27_Dublin_P1310089.jpg https://upload.wikimedia.org/wikipedia/commons/6/67/Carpinus_betulus_%27Fastigiata%27_Eindhoven_21_MG_3470.jpg https://upload.wikimedia.org/wikipedia/commons/3/33/Carpinus_betulus_%27Fastigiata%27_Poundbury_20_P1310846.jpg https://upload.wikimedia.org/wikipedia/commons/2/2c/Carpinus_betulus_-_Hunsr%C3%BCck_001.jpg https://upload.wikimedia.org/wikipedia/commons/e/ec/Carpinus_betulus_MHNT.BOT.2004.0.494.jpg https://upload.wikimedia.org/wikipedia/commons/6/60/Carpinus_betulus_bud.jpg https://upload.wikimedia.org/wikipedia/commons/4/4c/Carpinus_betulus_range.svg https://upload.wikimedia.org/wikipedia/commons/f/ff/Carpinus_betulus_trunk.jpg https://upload.wikimedia.org/wikipedia/commons/e/e7/Carpinus_fruit.jpg https://upload.wikimedia.org/wikipedia/commons/c/c0/Coldfall_Woods_01_MG_3569.jpg https://upload.wikimedia.org/wikipedia/commons/5/51/Herchies_JPG09.jpg https://upload.wikimedia.org/wikipedia/commons/8/8b/La_Reid_AR1aJPG.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/commons/8/8a/Translation_to_english_arrow.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Carya cordiformis,Carya cordiformis,https://en.wikipedia.org/wiki/Carya_cordiformis,https://upload.wikimedia.org/wikipedia/commons/0/02/BitternutTwig.jpg https://upload.wikimedia.org/wikipedia/commons/3/34/Bitternutrangemap.jpg https://upload.wikimedia.org/wikipedia/commons/8/8e/Carya_cordiformis.jpg https://upload.wikimedia.org/wikipedia/commons/0/09/Carya_cordiformis_NRCS-1.jpg https://upload.wikimedia.org/wikipedia/commons/1/1a/Carya_cordiformis_leaves.jpg https://upload.wikimedia.org/wikipedia/commons/1/17/Carya_cordiformis_range_map_1.png https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Carya glabra,Carya glabra,https://en.wikipedia.org/wiki/Carya_glabra,https://upload.wikimedia.org/wikipedia/commons/e/e0/Carya_glabra_NRCS-1.jpg https://upload.wikimedia.org/wikipedia/commons/1/11/Carya_glabra_range_map_1.png https://upload.wikimedia.org/wikipedia/commons/e/e4/Phylloxera_galls._Carya_glabra.jpg https://upload.wikimedia.org/wikipedia/commons/4/40/Pignut-hickory-nut.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/en/6/62/PD-icon.svg
Carya laciniosa,Carya laciniosa,https://en.wikipedia.org/wiki/Carya_laciniosa,https://upload.wikimedia.org/wikipedia/commons/f/f9/Carya_laciniosa_NRCS-001.jpg https://upload.wikimedia.org/wikipedia/commons/7/7a/Carya_laciniosa_range_map_1.png https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/6/62/PD-icon.svg
Carya laneyi,not found,not found,not found
Carya tomentosa,Carya tomentosa,https://en.wikipedia.org/wiki/Carya_tomentosa,https://upload.wikimedia.org/wikipedia/commons/3/33/CaryaTomentosaBark.jpg https://upload.wikimedia.org/wikipedia/commons/e/e7/Carya_tomentosa_nuts_USDA.jpg https://upload.wikimedia.org/wikipedia/commons/1/1d/Carya_tomentosa_range_map_1.png https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/6/62/PD-icon.svg
Cassia grandis,Cassia grandis,https://en.wikipedia.org/wiki/Cassia_grandis,https://upload.wikimedia.org/wikipedia/commons/d/d4/Cassia_grandis_flower.jpg https://upload.wikimedia.org/wikipedia/commons/e/ed/RoyalPoinciana.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Castanea crenata,Castanea crenata,https://en.wikipedia.org/wiki/Castanea_crenata,https://upload.wikimedia.org/wikipedia/commons/b/b9/Castanea_crenata.jpg https://upload.wikimedia.org/wikipedia/commons/a/a1/Castanea_crenata3.jpg https://upload.wikimedia.org/wikipedia/commons/0/00/Castanea_crenata_1.jpg https://upload.wikimedia.org/wikipedia/commons/4/43/Castanea_crenata_2.jpg https://upload.wikimedia.org/wikipedia/commons/1/12/Castanea_crenata_3.jpg https://upload.wikimedia.org/wikipedia/commons/2/2b/Chestnut_tree02.jpg https://upload.wikimedia.org/wikipedia/commons/a/ae/Japanese_Chestnut.jpg https://upload.wikimedia.org/wikipedia/commons/b/b0/Korean_chestnut_%28Castanea_crenata%29.jpg https://upload.wikimedia.org/wikipedia/commons/3/31/Peeled_chestnuts.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Castanea sativa,Castanea sativa,https://en.wikipedia.org/wiki/Castanea_sativa,https://upload.wikimedia.org/wikipedia/commons/5/59/Caldarroste%2C_ger%C3%B6stete_Kastanien%2C_roasted_Chestnuts.jpg https://upload.wikimedia.org/wikipedia/commons/9/91/Castanea_sativa_JPG%28C0%29.jpg https://upload.wikimedia.org/wikipedia/commons/a/aa/Castanea_sativa_MHNT.BOT.2006.0.1272.JPG https://upload.wikimedia.org/wikipedia/commons/2/23/Castanea_sativa_range.svg https://upload.wikimedia.org/wikipedia/commons/e/e1/Cmglee_Cambridge_Trinity_College_New_Court_doorway.jpg https://upload.wikimedia.org/wikipedia/commons/7/77/Crema_di_castagne_o_confettura_di_marroni.jpg https://upload.wikimedia.org/wikipedia/commons/f/f5/Farine_de_ch%C3%A2taigne_corse.jpg https://upload.wikimedia.org/wikipedia/commons/c/c0/Kestaneci_chestnut_vendor.jpg https://upload.wikimedia.org/wikipedia/commons/5/56/Marrons_glac%C3%A9s.jpg https://upload.wikimedia.org/wikipedia/commons/f/f1/Prince_Rupert_in_Well_-_Steve_Field.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/d7/The_450_year_old_Spanish_Chestnut_tree_at_Balmerino_in_Fife.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/commons/9/9d/Chestnuts.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Castilleja coccinea,Castilleja coccinea,https://en.wikipedia.org/wiki/Castilleja_coccinea,https://upload.wikimedia.org/wikipedia/commons/7/71/Castilleja_coccinea_Downs_Prairie.jpg https://upload.wikimedia.org/wikipedia/commons/1/17/Castilleja_coccinea_yellow.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Catalpa fargesii,not found,not found,not found
Catalpa ovata,Catalpa,https://en.wikipedia.org/wiki/Catalpa,https://upload.wikimedia.org/wikipedia/commons/0/08/2014-10-30_09_49_25_Catalpa_foliage_during_autumn_along_Terrace_Boulevard_in_Ewing%2C_New_Jersey.JPG https://upload.wikimedia.org/wikipedia/commons/f/f9/Catalpa_Reading.JPG https://upload.wikimedia.org/wikipedia/commons/9/93/Cataspec.jpg https://upload.wikimedia.org/wikipedia/commons/0/00/Northern_Catalpa_beanpods.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Caulophyllum thalictroides,Caulophyllum thalictroides,https://en.wikipedia.org/wiki/Caulophyllum_thalictroides,https://upload.wikimedia.org/wikipedia/commons/a/aa/Blue_Cohosh.jpg https://upload.wikimedia.org/wikipedia/commons/2/2e/Caulophyllum_thalictroides_002.JPG https://upload.wikimedia.org/wikipedia/commons/1/16/Caulophyllum_thalictroides_Arkansas.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Ceanothus americanus,Ceanothus americanus,https://en.wikipedia.org/wiki/Ceanothus_americanus,https://upload.wikimedia.org/wikipedia/commons/e/ee/Ceanothus_americanus1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Ceanothus herbaceus,Ceanothus herbaceus,https://en.wikipedia.org/wiki/Ceanothus_herbaceus,https://upload.wikimedia.org/wikipedia/commons/2/20/Ceanothus-herbaceus01.jpg https://upload.wikimedia.org/wikipedia/commons/0/06/Ceanothus_herbaceus_%288932370773%29.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Ceiba pentandra,Ceiba pentandra,https://en.wikipedia.org/wiki/Ceiba_pentandra,https://upload.wikimedia.org/wikipedia/commons/7/7b/Bombax_LalBagh.JPG https://upload.wikimedia.org/wikipedia/commons/2/25/Ceiba_Nassau_1900.jpg https://upload.wikimedia.org/wikipedia/commons/7/7f/Ceiba_pentandra%2C_SBG.jpg https://upload.wikimedia.org/wikipedia/commons/c/c9/Ceiba_pentandra_MS4104.JPG https://upload.wikimedia.org/wikipedia/commons/5/59/Ceiba_pentandra_fruit_out_hg.jpg https://upload.wikimedia.org/wikipedia/commons/8/8e/Kapok_Fruit_I_IMG_3839.jpg https://upload.wikimedia.org/wikipedia/commons/0/02/Kapok_bark_I_IMG_2556.jpg https://upload.wikimedia.org/wikipedia/commons/0/04/Kapok_flowers_I_IMG_2377.jpg https://upload.wikimedia.org/wikipedia/commons/7/79/Kapok_leaves_I_IMG_5949.jpg https://upload.wikimedia.org/wikipedia/commons/7/77/Kapok_seeds_I_IMG_8004.jpg https://upload.wikimedia.org/wikipedia/commons/2/23/Kapok_tree_Honolulu.jpg https://upload.wikimedia.org/wikipedia/commons/5/5b/Night_view_from_Palm_Beach_Florida_by_Volkan_Yuksel_DSC09837.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/4/48/Folder_Hexagonal_Icon.svg
Celastrus orbiculatus,Celastrus orbiculatus,https://en.wikipedia.org/wiki/Celastrus_orbiculatus,https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg https://upload.wikimedia.org/wikipedia/commons/b/b0/Celastrus_orbiculatus.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/a/a7/Map_of_Oriental_Bittersweet_Distribution.png
Celtis australis,Celtis australis,https://en.wikipedia.org/wiki/Celtis_australis,https://upload.wikimedia.org/wikipedia/commons/6/64/Barjols2013_016.jpg https://upload.wikimedia.org/wikipedia/commons/6/65/Celtis_australis-StSauveur-4925~2015_10_31.JPG https://upload.wikimedia.org/wikipedia/commons/b/bc/Celtis_australis_NP.JPG https://upload.wikimedia.org/wikipedia/commons/6/6a/Celtis_australis_range.svg https://upload.wikimedia.org/wikipedia/commons/0/0c/Flower_of_Celtis_australis_NP.JPG https://upload.wikimedia.org/wikipedia/commons/4/45/Illustration_Celtis_australis0.jpg https://upload.wikimedia.org/wikipedia/commons/4/49/Muntic_ladonja.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Centaurea macrocephala,Centaurea macrocephala,https://en.wikipedia.org/wiki/Centaurea_macrocephala,https://upload.wikimedia.org/wikipedia/commons/9/9c/Centaurea_macrocephala_%284998442941%29.jpg https://upload.wikimedia.org/wikipedia/commons/f/f7/Centaurea_macrocephala_-_001x.jpg https://upload.wikimedia.org/wikipedia/commons/8/89/Centaurea_macrocephala_-_Centaur%C3%A9e_%C3%A0_grosse_t%C3%AAte_%282%29.jpg https://upload.wikimedia.org/wikipedia/commons/4/4d/Centaurea_macrocephala_cropped-2832.jpg https://upload.wikimedia.org/wikipedia/commons/9/94/Centaurea_macrocephala_kz4.jpg https://upload.wikimedia.org/wikipedia/commons/8/85/IMG_1538-Centaurea_macrocephala.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Cephalanthus occidentalis,Cephalanthus occidentalis,https://en.wikipedia.org/wiki/Cephalanthus_occidentalis,https://upload.wikimedia.org/wikipedia/commons/5/56/Buttonbush_--_Cephalanthus_occidentalis.jpg https://upload.wikimedia.org/wikipedia/commons/d/d9/Cephalanthus_occidentalis.jpg https://upload.wikimedia.org/wikipedia/commons/5/52/Cephalanthus_occidentalis_range_map_1.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Cephalaria gigantea,Cephalaria,https://en.wikipedia.org/wiki/Cephalaria,https://upload.wikimedia.org/wikipedia/commons/d/df/Cephalaria_gigantea_2.jpg https://upload.wikimedia.org/wikipedia/commons/e/ea/Dipsacus_pilosus0.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Cercis siliquastrum,Cercis siliquastrum,https://en.wikipedia.org/wiki/Cercis_siliquastrum,https://upload.wikimedia.org/wikipedia/commons/8/8a/Cacopsylla-pulchella-01.jpg https://upload.wikimedia.org/wikipedia/commons/e/e2/Cercis_siliquastrum.jpg https://upload.wikimedia.org/wikipedia/commons/f/fe/Cercis_siliquastrum2.jpg https://upload.wikimedia.org/wikipedia/commons/5/5e/Cercis_siliquastrum_Ecorse.jpg https://upload.wikimedia.org/wikipedia/commons/2/2a/Cercis_siliquastrum_MHNT.BOT.2007.40.59.jpg https://upload.wikimedia.org/wikipedia/commons/1/16/Cercis_siliquastrum_alba.jpg https://upload.wikimedia.org/wikipedia/commons/a/a9/Cercis_silquastrum_Taub84.png https://upload.wikimedia.org/wikipedia/commons/4/4d/PikiWiki_Israel_3421_Geography_of_Israel.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/9/9a/Scanograph_Cercis_siliquastrum.jpg https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/commons/7/7b/%CE%9A%CE%B1%CF%81%CF%80%CE%BF%CE%AF_%CE%BA%CE%BF%CF%85%CF%84%CF%83%CE%BF%CF%85%CF%80%CE%B9%CE%AC%CF%82.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Cercocarpus montanus,Cercocarpus montanus,https://en.wikipedia.org/wiki/Cercocarpus_montanus,https://upload.wikimedia.org/wikipedia/commons/8/8f/Alderleaf_Mountain_Mahogany.jpg https://upload.wikimedia.org/wikipedia/commons/2/25/Cercocarpus_montanus_1.jpg https://upload.wikimedia.org/wikipedia/commons/d/d3/Cercocarpus_montanus_2.jpg https://upload.wikimedia.org/wikipedia/commons/5/56/Die_Alpenpflanzen_nach_der_Natur_gemalt_%28Page_28%29_%287215958496%29.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Cestrum elegans,Cestrum elegans,https://en.wikipedia.org/wiki/Cestrum_elegans,https://upload.wikimedia.org/wikipedia/commons/2/2f/Cestrum_elegans_%283%29.jpg https://upload.wikimedia.org/wikipedia/commons/2/2f/Cestrum_elegans_%287%29.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Chamaecrista fasciculata,Chamaecrista fasciculata,https://en.wikipedia.org/wiki/Chamaecrista_fasciculata,https://upload.wikimedia.org/wikipedia/commons/6/67/Partridge.jpg
